VIN,ETA,CODE,PLANT,DDA
BBA00000000055371,2021-08-17 19:24:00,G38,DD,CD
BBA00000000042209,2021-08-17 19:25:00,G28,TX,ZZ
BBA00000000055372,2021-08-17 19:25:00,G38,DD,CD
BBA00000000042210,2021-08-17 19:26:00,F52,TX,CD
BBA00000000055373,2021-08-17 19:26:00,G38,DD,XA
BBA00000000042211,2021-08-17 19:27:00,G28,TX,XA
BBA00000000055374,2021-08-17 19:27:00,G08,DD,ZZ
BBA00000000042212,2021-08-17 19:28:00,F39,TX,CD
BBA00000000055375,2021-08-17 19:28:00,G38,DD,CD
BBA00000000042213,2021-08-17 19:29:00,G20,TX,ZZ
BBA00000000055376,2021-08-17 19:29:00,G08,DD,CD
BBA00000000042214,2021-08-17 19:30:00,F39,TX,ZZ
BBA00000000055377,2021-08-17 19:30:00,G08,DD,XA
BBA00000000042215,2021-08-17 19:31:00,G28,TX,CD
BBA00000000055378,2021-08-17 19:31:00,G08,DD,ZZ
BBA00000000042216,2021-08-17 19:32:00,G28,TX,CD
BBA00000000055379,2021-08-17 19:32:00,G08,DD,XA
BBA00000000042217,2021-08-17 19:33:00,F49,TX,ZZ
BBA00000000055380,2021-08-17 19:33:00,G38,DD,XA
BBA00000000042218,2021-08-17 19:34:00,G28,TX,ZZ
BBA00000000055381,2021-08-17 19:34:00,G38,DD,ZZ
BBA00000000042219,2021-08-17 19:35:00,F49,TX,CD
BBA00000000055382,2021-08-17 19:35:00,G08,DD,CD
BBA00000000042220,2021-08-17 19:36:00,G20,TX,CD
BBA00000000055383,2021-08-17 19:36:00,G38,DD,ZZ
BBA00000000042221,2021-08-17 19:37:00,F49,TX,ZZ
BBA00000000055384,2021-08-17 19:37:00,G38,DD,ZZ
BBA00000000042222,2021-08-17 19:38:00,G28,TX,ZZ
BBA00000000055385,2021-08-17 19:38:00,G08,DD,ZZ
BBA00000000042223,2021-08-17 19:39:00,F49,TX,CD
BBA00000000055386,2021-08-17 19:39:00,G08,DD,ZZ
BBA00000000042224,2021-08-17 19:40:00,F49,TX,XA
BBA00000000055387,2021-08-17 19:40:00,G08,DD,ZZ
BBA00000000042225,2021-08-17 19:41:00,F52,TX,CD
BBA00000000055388,2021-08-17 19:41:00,G08,DD,ZZ
BBA00000000042226,2021-08-17 19:42:00,F49,TX,ZZ
BBA00000000055389,2021-08-17 19:42:00,G38,DD,CD
BBA00000000042227,2021-08-17 19:43:00,G20,TX,ZZ
BBA00000000055390,2021-08-17 19:43:00,G08,DD,CD
BBA00000000042228,2021-08-17 19:44:00,G28,TX,CD
BBA00000000055391,2021-08-17 19:44:00,G38,DD,ZZ
BBA00000000042229,2021-08-17 19:45:00,F52,TX,ZZ
BBA00000000055392,2021-08-17 19:45:00,G08,DD,ZZ
BBA00000000042230,2021-08-17 19:46:00,F49,TX,XA
BBA00000000055393,2021-08-17 19:46:00,G08,DD,XA
BBA00000000042231,2021-08-17 19:47:00,G28,TX,XA
BBA00000000055394,2021-08-17 19:47:00,G08,DD,ZZ
BBA00000000042232,2021-08-17 19:48:00,F49,TX,CD
BBA00000000055395,2021-08-17 19:48:00,G08,DD,XA
BBA00000000042233,2021-08-17 19:49:00,G20,TX,CD
BBA00000000055396,2021-08-17 19:49:00,G38,DD,ZZ
BBA00000000042234,2021-08-17 19:50:00,F49,TX,CD
BBA00000000055397,2021-08-17 19:50:00,G08,DD,ZZ
BBA00000000042235,2021-08-17 19:51:00,G20,TX,CD
BBA00000000055398,2021-08-17 19:51:00,G08,DD,CD
BBA00000000042236,2021-08-17 19:52:00,G28,TX,CD
BBA00000000055399,2021-08-17 19:52:00,G38,DD,CD
BBA00000000042237,2021-08-17 19:53:00,G28,TX,CD
BBA00000000055400,2021-08-17 19:53:00,G38,DD,XA
BBA00000000042238,2021-08-17 19:54:00,G28,TX,CD
BBA00000000055401,2021-08-17 19:54:00,G38,DD,CD
BBA00000000042239,2021-08-17 19:55:00,F49,TX,CD
BBA00000000055402,2021-08-17 19:55:00,G08,DD,CD
BBA00000000042240,2021-08-17 19:56:00,G28,TX,CD
BBA00000000055403,2021-08-17 19:56:00,G38,DD,CD
BBA00000000042241,2021-08-17 19:57:00,G28,TX,XA
BBA00000000055404,2021-08-17 19:57:00,G38,DD,ZZ
BBA00000000042242,2021-08-17 19:58:00,F49,TX,XA
BBA00000000055405,2021-08-17 19:58:00,G08,DD,CD
BBA00000000042243,2021-08-17 19:59:00,G28,TX,ZZ
BBA00000000055406,2021-08-17 19:59:00,G08,DD,CD
BBA00000000042244,2021-08-17 20:00:00,G28,TX,XA
BBA00000000055407,2021-08-17 20:00:00,G38,DD,CD
BBA00000000042245,2021-08-17 20:01:00,F49,TX,XA
BBA00000000055408,2021-08-17 20:01:00,G38,DD,XA
BBA00000000042246,2021-08-17 20:02:00,G28,TX,CD
BBA00000000055409,2021-08-17 20:02:00,G38,DD,CD
BBA00000000042247,2021-08-17 20:03:00,F49,TX,CD
BBA00000000055410,2021-08-17 20:03:00,G38,DD,CD
BBA00000000042248,2021-08-17 20:04:00,F49,TX,ZZ
BBA00000000055411,2021-08-17 20:04:00,G08,DD,CD
BBA00000000042249,2021-08-17 20:05:00,F49,TX,CD
BBA00000000055412,2021-08-17 20:05:00,G38,DD,CD
BBA00000000042250,2021-08-17 20:06:00,G28,TX,ZZ
BBA00000000055413,2021-08-17 20:06:00,G08,DD,CD
BBA00000000042251,2021-08-17 20:07:00,G28,TX,CD
BBA00000000055414,2021-08-17 20:07:00,G38,DD,XA
BBA00000000042252,2021-08-17 20:08:00,F49,TX,CD
BBA00000000055415,2021-08-17 20:08:00,G08,DD,CD
BBA00000000042253,2021-08-17 20:09:00,G28,TX,ZZ
BBA00000000055416,2021-08-17 20:09:00,G08,DD,XA
BBA00000000042254,2021-08-17 20:10:00,G28,TX,CD
BBA00000000055417,2021-08-17 20:10:00,G08,DD,ZZ
BBA00000000042255,2021-08-17 20:11:00,G28,TX,CD
BBA00000000055418,2021-08-17 20:11:00,G38,DD,XA
BBA00000000042256,2021-08-17 20:12:00,G28,TX,XA
BBA00000000055419,2021-08-17 20:12:00,G08,DD,ZZ
BBA00000000042257,2021-08-17 20:13:00,F49,TX,CD
BBA00000000055420,2021-08-17 20:13:00,G08,DD,XA
BBA00000000042258,2021-08-17 20:14:00,F49,TX,CD
BBA00000000055421,2021-08-17 20:14:00,G38,DD,XA
BBA00000000042259,2021-08-17 20:15:00,G28,TX,XA
BBA00000000055422,2021-08-17 20:15:00,G38,DD,CD
BBA00000000042260,2021-08-17 20:16:00,G28,TX,CD
BBA00000000055423,2021-08-17 20:16:00,G38,DD,ZZ
BBA00000000042261,2021-08-17 20:17:00,G20,TX,ZZ
BBA00000000055424,2021-08-17 20:17:00,G08,DD,XA
BBA00000000042262,2021-08-17 20:18:00,F39,TX,ZZ
BBA00000000055425,2021-08-17 20:18:00,G08,DD,XA
BBA00000000042263,2021-08-17 20:19:00,G28,TX,CD
BBA00000000055426,2021-08-17 20:19:00,G08,DD,ZZ
BBA00000000042264,2021-08-17 20:20:00,G28,TX,CD
BBA00000000055427,2021-08-17 20:20:00,G08,DD,CD
BBA00000000042265,2021-08-17 20:21:00,G28,TX,ZZ
BBA00000000055428,2021-08-17 20:21:00,G38,DD,CD
BBA00000000042266,2021-08-17 20:22:00,F49,TX,XA
BBA00000000055429,2021-08-17 20:22:00,G38,DD,CD
BBA00000000042267,2021-08-17 20:23:00,G28,TX,XA
BBA00000000055430,2021-08-17 20:23:00,G08,DD,CD
BBA00000000042268,2021-08-17 20:24:00,F49,TX,CD
BBA00000000055431,2021-08-17 20:24:00,G08,DD,CD
BBA00000000042269,2021-08-17 20:25:00,G28,TX,CD
BBA00000000055432,2021-08-17 20:25:00,G08,DD,CD
BBA00000000042270,2021-08-17 20:26:00,F49,TX,CD
BBA00000000055433,2021-08-17 20:26:00,G08,DD,CD
BBA00000000042271,2021-08-17 20:27:00,G28,TX,CD
BBA00000000055434,2021-08-17 20:27:00,G08,DD,ZZ
BBA00000000042272,2021-08-17 20:28:00,F39,TX,CD
BBA00000000055435,2021-08-17 20:28:00,G38,DD,CD
BBA00000000042273,2021-08-17 20:29:00,G28,TX,XA
BBA00000000055436,2021-08-17 20:29:00,G08,DD,CD
BBA00000000042274,2021-08-17 20:30:00,F49,TX,CD
BBA00000000055437,2021-08-17 20:30:00,G08,DD,CD
BBA00000000042275,2021-08-17 20:31:00,G28,TX,CD
BBA00000000055438,2021-08-17 20:31:00,G08,DD,ZZ
BBA00000000042276,2021-08-17 20:32:00,G20,TX,CD
BBA00000000055439,2021-08-17 20:32:00,G38,DD,ZZ
BBA00000000042277,2021-08-17 20:33:00,G20,TX,CD
BBA00000000055440,2021-08-17 20:33:00,G08,DD,CD
BBA00000000042278,2021-08-17 20:34:00,F39,TX,CD
BBA00000000055441,2021-08-17 20:34:00,G08,DD,CD
BBA00000000042279,2021-08-17 20:35:00,G28,TX,ZZ
BBA00000000055442,2021-08-17 20:35:00,G38,DD,ZZ
BBA00000000042280,2021-08-17 20:36:00,F52,TX,CD
BBA00000000055443,2021-08-17 20:36:00,G08,DD,CD
BBA00000000042281,2021-08-17 20:37:00,F49,TX,ZZ
BBA00000000055444,2021-08-17 20:37:00,G08,DD,ZZ
BBA00000000042282,2021-08-17 20:38:00,G28,TX,ZZ
BBA00000000055445,2021-08-17 20:38:00,G08,DD,CD
BBA00000000042283,2021-08-17 20:39:00,G28,TX,CD
BBA00000000055446,2021-08-17 20:39:00,G38,DD,CD
BBA00000000042284,2021-08-17 20:40:00,F49,TX,CD
BBA00000000055447,2021-08-17 20:40:00,G08,DD,ZZ
BBA00000000042285,2021-08-17 20:41:00,F52,TX,CD
BBA00000000055448,2021-08-17 20:41:00,G38,DD,XA
BBA00000000042286,2021-08-17 20:42:00,F49,TX,CD
BBA00000000055449,2021-08-17 20:42:00,G08,DD,CD
BBA00000000042287,2021-08-17 20:43:00,F49,TX,ZZ
BBA00000000055450,2021-08-17 20:43:00,G08,DD,CD
BBA00000000042288,2021-08-17 20:44:00,G28,TX,XA
BBA00000000055451,2021-08-17 20:44:00,G08,DD,CD
BBA00000000042289,2021-08-17 20:45:00,F49,TX,ZZ
BBA00000000055452,2021-08-17 20:45:00,G38,DD,CD
BBA00000000042290,2021-08-17 20:46:00,G28,TX,CD
BBA00000000055453,2021-08-17 20:46:00,G38,DD,XA
BBA00000000042291,2021-08-17 20:47:00,F49,TX,XA
BBA00000000055454,2021-08-17 20:47:00,G38,DD,CD
BBA00000000042292,2021-08-17 20:48:00,G20,TX,XA
BBA00000000055455,2021-08-17 20:48:00,G38,DD,CD
BBA00000000042293,2021-08-17 20:49:00,F52,TX,CD
BBA00000000055456,2021-08-17 20:49:00,G38,DD,ZZ
BBA00000000042294,2021-08-17 20:50:00,G28,TX,CD
BBA00000000055457,2021-08-17 20:50:00,G38,DD,XA
BBA00000000042295,2021-08-17 20:51:00,G28,TX,CD
BBA00000000055458,2021-08-17 20:51:00,G08,DD,CD
BBA00000000042296,2021-08-17 20:52:00,G28,TX,ZZ
BBA00000000055459,2021-08-17 20:52:00,G38,DD,XA
BBA00000000042297,2021-08-17 20:53:00,G20,TX,CD
BBA00000000055460,2021-08-17 20:53:00,G38,DD,CD
BBA00000000042298,2021-08-17 20:54:00,F49,TX,ZZ
BBA00000000055461,2021-08-17 20:54:00,G08,DD,CD
BBA00000000042299,2021-08-17 20:55:00,G28,TX,CD
BBA00000000055462,2021-08-17 20:55:00,G38,DD,XA
BBA00000000042300,2021-08-17 20:56:00,F49,TX,CD
BBA00000000055463,2021-08-17 20:56:00,G38,DD,CD
BBA00000000042301,2021-08-17 20:57:00,F39,TX,ZZ
BBA00000000055464,2021-08-17 20:57:00,G38,DD,ZZ
BBA00000000042302,2021-08-17 20:58:00,G28,TX,CD
BBA00000000055465,2021-08-17 20:58:00,G38,DD,CD
BBA00000000042303,2021-08-17 20:59:00,F49,TX,XA
BBA00000000055466,2021-08-17 20:59:00,G08,DD,CD
BBA00000000042304,2021-08-17 21:00:00,G28,TX,ZZ
BBA00000000055467,2021-08-17 21:00:00,G08,DD,CD
BBA00000000042305,2021-08-17 21:01:00,G28,TX,CD
BBA00000000055468,2021-08-17 21:01:00,G38,DD,CD
BBA00000000042306,2021-08-17 21:02:00,G20,TX,ZZ
BBA00000000055469,2021-08-17 21:02:00,G08,DD,ZZ
BBA00000000042307,2021-08-17 21:03:00,G28,TX,ZZ
BBA00000000055470,2021-08-17 21:03:00,G08,DD,XA
BBA00000000042308,2021-08-17 21:04:00,G28,TX,ZZ
BBA00000000055471,2021-08-17 21:04:00,G38,DD,CD
BBA00000000042309,2021-08-17 21:05:00,G28,TX,XA
BBA00000000055472,2021-08-17 21:05:00,G38,DD,CD
BBA00000000042310,2021-08-17 21:06:00,F52,TX,CD
BBA00000000055473,2021-08-17 21:06:00,G08,DD,CD
BBA00000000042311,2021-08-17 21:07:00,F49,TX,XA
BBA00000000055474,2021-08-17 21:07:00,G08,DD,ZZ
BBA00000000042312,2021-08-17 21:08:00,G28,TX,CD
BBA00000000055475,2021-08-17 21:08:00,G38,DD,XA
BBA00000000042313,2021-08-17 21:09:00,G28,TX,ZZ
BBA00000000055476,2021-08-17 21:09:00,G38,DD,CD
BBA00000000042314,2021-08-17 21:10:00,G28,TX,CD
BBA00000000055477,2021-08-17 21:10:00,G38,DD,ZZ
BBA00000000042315,2021-08-17 21:11:00,G20,TX,CD
BBA00000000055478,2021-08-17 21:11:00,G08,DD,CD
BBA00000000042316,2021-08-17 21:12:00,G20,TX,XA
BBA00000000055479,2021-08-17 21:12:00,G08,DD,CD
BBA00000000042317,2021-08-17 21:13:00,F49,TX,ZZ
BBA00000000055480,2021-08-17 21:13:00,G08,DD,ZZ
BBA00000000042318,2021-08-17 21:14:00,G20,TX,CD
BBA00000000055481,2021-08-17 21:14:00,G08,DD,CD
BBA00000000042319,2021-08-17 21:15:00,F39,TX,XA
BBA00000000055482,2021-08-17 21:15:00,G08,DD,CD
BBA00000000042320,2021-08-17 21:16:00,F49,TX,XA
BBA00000000055483,2021-08-17 21:16:00,G38,DD,CD
BBA00000000042321,2021-08-17 21:17:00,G28,TX,ZZ
BBA00000000055484,2021-08-17 21:17:00,G08,DD,ZZ
BBA00000000042322,2021-08-17 21:18:00,G28,TX,CD
BBA00000000055485,2021-08-17 21:18:00,G38,DD,ZZ
BBA00000000042323,2021-08-17 21:19:00,G20,TX,CD
BBA00000000055486,2021-08-17 21:19:00,G08,DD,CD
BBA00000000042324,2021-08-17 21:20:00,F39,TX,CD
BBA00000000055487,2021-08-17 21:20:00,G38,DD,XA
BBA00000000042325,2021-08-17 21:21:00,G28,TX,ZZ
BBA00000000055488,2021-08-17 21:21:00,G38,DD,CD
BBA00000000042326,2021-08-17 21:22:00,G28,TX,ZZ
BBA00000000055489,2021-08-17 21:22:00,G08,DD,CD
BBA00000000042327,2021-08-17 21:23:00,F52,TX,XA
BBA00000000055490,2021-08-17 21:23:00,G38,DD,CD
BBA00000000042328,2021-08-17 21:24:00,G28,TX,ZZ
BBA00000000055491,2021-08-17 21:24:00,G08,DD,CD
BBA00000000042329,2021-08-17 21:25:00,F39,TX,ZZ
BBA00000000055492,2021-08-17 21:25:00,G08,DD,CD
BBA00000000042330,2021-08-17 21:26:00,F52,TX,CD
BBA00000000055493,2021-08-17 21:26:00,G38,DD,ZZ
BBA00000000042331,2021-08-17 21:27:00,F49,TX,CD
BBA00000000055494,2021-08-17 21:27:00,G38,DD,CD
BBA00000000042332,2021-08-17 21:28:00,G20,TX,CD
BBA00000000055495,2021-08-17 21:28:00,G38,DD,CD
BBA00000000042333,2021-08-17 21:29:00,F49,TX,CD
BBA00000000055496,2021-08-17 21:29:00,G08,DD,CD
BBA00000000042334,2021-08-17 21:30:00,G28,TX,CD
BBA00000000055497,2021-08-17 21:30:00,G08,DD,CD
BBA00000000042335,2021-08-17 21:31:00,G28,TX,XA
BBA00000000055498,2021-08-17 21:31:00,G08,DD,ZZ
BBA00000000042336,2021-08-17 21:32:00,G28,TX,ZZ
BBA00000000055499,2021-08-17 21:32:00,G38,DD,ZZ
BBA00000000042337,2021-08-17 21:33:00,G28,TX,CD
BBA00000000055500,2021-08-17 21:33:00,G38,DD,CD
BBA00000000042338,2021-08-17 21:34:00,G28,TX,CD
BBA00000000055501,2021-08-17 21:34:00,G08,DD,CD
BBA00000000042339,2021-08-17 21:35:00,F39,TX,CD
BBA00000000055502,2021-08-17 21:35:00,G38,DD,CD
BBA00000000042340,2021-08-17 21:36:00,G28,TX,ZZ
BBA00000000055503,2021-08-17 21:36:00,G38,DD,CD
BBA00000000042341,2021-08-17 21:37:00,G28,TX,ZZ
BBA00000000055504,2021-08-17 21:37:00,G38,DD,XA
BBA00000000042342,2021-08-17 21:38:00,G28,TX,ZZ
BBA00000000055505,2021-08-17 21:38:00,G08,DD,CD
BBA00000000042343,2021-08-17 21:39:00,G28,TX,CD
BBA00000000055506,2021-08-17 21:39:00,G08,DD,XA
BBA00000000042344,2021-08-17 21:40:00,F52,TX,CD
BBA00000000055507,2021-08-17 21:40:00,G08,DD,XA
BBA00000000042345,2021-08-17 21:41:00,G28,TX,CD
BBA00000000055508,2021-08-17 21:41:00,G08,DD,XA
BBA00000000042346,2021-08-17 21:42:00,G20,TX,ZZ
BBA00000000055509,2021-08-17 21:42:00,G08,DD,CD
BBA00000000042347,2021-08-17 21:43:00,F39,TX,CD
BBA00000000055510,2021-08-17 21:43:00,G38,DD,CD
BBA00000000042348,2021-08-17 21:44:00,F49,TX,CD
BBA00000000055511,2021-08-17 21:44:00,G38,DD,ZZ
BBA00000000042349,2021-08-17 21:45:00,G20,TX,CD
BBA00000000055512,2021-08-17 21:45:00,G08,DD,CD
BBA00000000042350,2021-08-17 21:46:00,G28,TX,CD
BBA00000000055513,2021-08-17 21:46:00,G08,DD,ZZ
BBA00000000042351,2021-08-17 21:47:00,F49,TX,XA
BBA00000000055514,2021-08-17 21:47:00,G08,DD,XA
BBA00000000042352,2021-08-17 21:48:00,F49,TX,CD
BBA00000000055515,2021-08-17 21:48:00,G08,DD,ZZ
BBA00000000042353,2021-08-17 21:49:00,F49,TX,CD
BBA00000000055516,2021-08-17 21:49:00,G38,DD,XA
BBA00000000042354,2021-08-17 21:50:00,G28,TX,ZZ
BBA00000000055517,2021-08-17 21:50:00,G38,DD,CD
BBA00000000042355,2021-08-17 21:51:00,G28,TX,XA
BBA00000000055518,2021-08-17 21:51:00,G08,DD,CD
BBA00000000042356,2021-08-17 21:52:00,F49,TX,CD
BBA00000000055519,2021-08-17 21:52:00,G38,DD,CD
BBA00000000042357,2021-08-17 21:53:00,F39,TX,ZZ
BBA00000000055520,2021-08-17 21:53:00,G08,DD,XA
BBA00000000042358,2021-08-17 21:54:00,F39,TX,ZZ
BBA00000000055521,2021-08-17 21:54:00,G38,DD,XA
BBA00000000042359,2021-08-17 21:55:00,F49,TX,CD
BBA00000000055522,2021-08-17 21:55:00,G08,DD,ZZ
BBA00000000042360,2021-08-17 21:56:00,F49,TX,XA
BBA00000000055523,2021-08-17 21:56:00,G08,DD,CD
BBA00000000042361,2021-08-17 21:57:00,F49,TX,CD
BBA00000000055524,2021-08-17 21:57:00,G08,DD,XA
BBA00000000042362,2021-08-17 21:58:00,G28,TX,ZZ
BBA00000000055525,2021-08-17 21:58:00,G08,DD,ZZ
BBA00000000042363,2021-08-17 21:59:00,G28,TX,ZZ
BBA00000000055526,2021-08-17 21:59:00,G08,DD,ZZ
BBA00000000042364,2021-08-17 22:00:00,G20,TX,ZZ
BBA00000000055527,2021-08-17 22:00:00,G38,DD,ZZ
BBA00000000042365,2021-08-17 22:01:00,F49,TX,ZZ
BBA00000000055528,2021-08-17 22:01:00,G08,DD,CD
BBA00000000042366,2021-08-17 22:02:00,G28,TX,XA
BBA00000000055529,2021-08-17 22:02:00,G08,DD,CD
BBA00000000042367,2021-08-17 22:03:00,G28,TX,CD
BBA00000000055530,2021-08-17 22:03:00,G38,DD,XA
BBA00000000042368,2021-08-17 22:04:00,G28,TX,ZZ
BBA00000000055531,2021-08-17 22:04:00,G38,DD,XA
BBA00000000042369,2021-08-17 22:05:00,G28,TX,XA
BBA00000000055532,2021-08-17 22:05:00,G08,DD,CD
BBA00000000042370,2021-08-17 22:06:00,F49,TX,ZZ
BBA00000000055533,2021-08-17 22:06:00,G38,DD,CD
BBA00000000042371,2021-08-17 22:07:00,G28,TX,ZZ
BBA00000000055534,2021-08-17 22:07:00,G38,DD,CD
BBA00000000042372,2021-08-17 22:08:00,G28,TX,CD
BBA00000000055535,2021-08-17 22:08:00,G38,DD,CD
BBA00000000042373,2021-08-17 22:09:00,G28,TX,CD
BBA00000000055536,2021-08-17 22:09:00,G08,DD,ZZ
BBA00000000042374,2021-08-17 22:10:00,G28,TX,CD
BBA00000000055537,2021-08-17 22:10:00,G38,DD,CD
BBA00000000042375,2021-08-17 22:11:00,F49,TX,XA
BBA00000000055538,2021-08-17 22:11:00,G08,DD,CD
BBA00000000042376,2021-08-17 22:12:00,F49,TX,ZZ
BBA00000000055539,2021-08-17 22:12:00,G08,DD,ZZ
BBA00000000042377,2021-08-17 22:13:00,G28,TX,ZZ
BBA00000000055540,2021-08-17 22:13:00,G38,DD,CD
BBA00000000042378,2021-08-17 22:14:00,G20,TX,ZZ
BBA00000000055541,2021-08-17 22:14:00,G38,DD,CD
BBA00000000042379,2021-08-17 22:15:00,G28,TX,ZZ
BBA00000000055542,2021-08-17 22:15:00,G08,DD,CD
BBA00000000042380,2021-08-17 22:16:00,G28,TX,XA
BBA00000000055543,2021-08-17 22:16:00,G38,DD,ZZ
BBA00000000042381,2021-08-17 22:17:00,G28,TX,CD
BBA00000000055544,2021-08-17 22:17:00,G08,DD,CD
BBA00000000042382,2021-08-17 22:18:00,G28,TX,XA
BBA00000000055545,2021-08-17 22:18:00,G08,DD,XA
BBA00000000042383,2021-08-17 22:19:00,F52,TX,CD
BBA00000000055546,2021-08-17 22:19:00,G08,DD,ZZ
BBA00000000042384,2021-08-17 22:20:00,G28,TX,CD
BBA00000000055547,2021-08-17 22:20:00,G08,DD,CD
BBA00000000042385,2021-08-17 22:21:00,F49,TX,CD
BBA00000000055548,2021-08-17 22:21:00,G38,DD,ZZ
BBA00000000042386,2021-08-17 22:22:00,G28,TX,XA
BBA00000000055549,2021-08-17 22:22:00,G38,DD,CD
BBA00000000042387,2021-08-17 22:23:00,G28,TX,CD
BBA00000000055550,2021-08-17 22:23:00,G08,DD,XA
BBA00000000042388,2021-08-17 22:24:00,F49,TX,ZZ
BBA00000000055551,2021-08-17 22:24:00,G08,DD,CD
BBA00000000042389,2021-08-17 22:25:00,G28,TX,CD
BBA00000000055552,2021-08-17 22:25:00,G38,DD,XA
BBA00000000042390,2021-08-17 22:26:00,G20,TX,CD
BBA00000000055553,2021-08-17 22:26:00,G08,DD,XA
BBA00000000042391,2021-08-17 22:27:00,F49,TX,ZZ
BBA00000000055554,2021-08-17 22:27:00,G08,DD,XA
BBA00000000042392,2021-08-17 22:28:00,F49,TX,CD
BBA00000000055555,2021-08-17 22:28:00,G38,DD,CD
BBA00000000042393,2021-08-17 22:29:00,F49,TX,ZZ
BBA00000000055556,2021-08-17 22:29:00,G08,DD,XA
BBA00000000042394,2021-08-17 22:30:00,F49,TX,CD
BBA00000000055557,2021-08-17 22:30:00,G38,DD,XA
BBA00000000042395,2021-08-17 22:31:00,F52,TX,CD
BBA00000000055558,2021-08-17 22:31:00,G38,DD,ZZ
BBA00000000042396,2021-08-17 22:32:00,G28,TX,XA
BBA00000000055559,2021-08-17 22:32:00,G08,DD,XA
BBA00000000042397,2021-08-17 22:33:00,F39,TX,CD
BBA00000000055560,2021-08-17 22:33:00,G08,DD,CD
BBA00000000042398,2021-08-17 22:34:00,F52,TX,XA
BBA00000000055561,2021-08-17 22:34:00,G08,DD,ZZ
BBA00000000042399,2021-08-17 22:35:00,F49,TX,CD
BBA00000000055562,2021-08-17 22:35:00,G38,DD,CD
BBA00000000042400,2021-08-17 22:36:00,G28,TX,CD
BBA00000000055563,2021-08-17 22:36:00,G38,DD,XA
BBA00000000042401,2021-08-17 22:37:00,F39,TX,CD
BBA00000000055564,2021-08-17 22:37:00,G08,DD,XA
BBA00000000042402,2021-08-17 22:38:00,F49,TX,CD
BBA00000000055565,2021-08-17 22:38:00,G08,DD,CD
BBA00000000042403,2021-08-17 22:39:00,G28,TX,CD
BBA00000000055566,2021-08-17 22:39:00,G38,DD,ZZ
BBA00000000042404,2021-08-17 22:40:00,G28,TX,XA
BBA00000000055567,2021-08-17 22:40:00,G38,DD,CD
BBA00000000042405,2021-08-17 22:41:00,G28,TX,CD
BBA00000000055568,2021-08-17 22:41:00,G08,DD,XA
BBA00000000042406,2021-08-17 22:42:00,F49,TX,CD
BBA00000000055569,2021-08-17 22:42:00,G38,DD,CD
BBA00000000042407,2021-08-17 22:43:00,F52,TX,CD
BBA00000000055570,2021-08-17 22:43:00,G38,DD,CD
BBA00000000042408,2021-08-17 22:44:00,F49,TX,ZZ
BBA00000000055571,2021-08-17 22:44:00,G08,DD,ZZ
BBA00000000042409,2021-08-17 22:45:00,G20,TX,CD
BBA00000000055572,2021-08-17 22:45:00,G38,DD,CD
BBA00000000042410,2021-08-17 22:46:00,F49,TX,ZZ
BBA00000000055573,2021-08-17 22:46:00,G38,DD,CD
BBA00000000042411,2021-08-17 22:47:00,F52,TX,CD
BBA00000000055574,2021-08-17 22:47:00,G08,DD,XA
BBA00000000042412,2021-08-17 22:48:00,G28,TX,XA
BBA00000000055575,2021-08-17 22:48:00,G38,DD,CD
BBA00000000042413,2021-08-17 22:49:00,G28,TX,ZZ
BBA00000000055576,2021-08-17 22:49:00,G08,DD,CD
BBA00000000042414,2021-08-17 22:50:00,F52,TX,CD
BBA00000000055577,2021-08-17 22:50:00,G38,DD,CD
BBA00000000042415,2021-08-17 22:51:00,G28,TX,CD
BBA00000000055578,2021-08-17 22:51:00,G08,DD,CD
BBA00000000042416,2021-08-17 22:52:00,F49,TX,CD
BBA00000000055579,2021-08-17 22:52:00,G08,DD,XA
BBA00000000042417,2021-08-17 22:53:00,F49,TX,XA
BBA00000000055580,2021-08-17 22:53:00,G38,DD,CD
BBA00000000042418,2021-08-17 22:54:00,F49,TX,ZZ
BBA00000000055581,2021-08-17 22:54:00,G38,DD,CD
BBA00000000042419,2021-08-17 22:55:00,F49,TX,ZZ
BBA00000000055582,2021-08-17 22:55:00,G38,DD,ZZ
BBA00000000042420,2021-08-17 22:56:00,G20,TX,CD
BBA00000000055583,2021-08-17 22:56:00,G38,DD,ZZ
BBA00000000042421,2021-08-17 22:57:00,F49,TX,CD
BBA00000000055584,2021-08-17 22:57:00,G38,DD,ZZ
BBA00000000042422,2021-08-17 22:58:00,G20,TX,CD
BBA00000000055585,2021-08-17 22:58:00,G08,DD,ZZ
BBA00000000042423,2021-08-17 22:59:00,F49,TX,XA
BBA00000000055586,2021-08-17 22:59:00,G08,DD,CD
BBA00000000042424,2021-08-17 23:00:00,F39,TX,ZZ
BBA00000000055587,2021-08-17 23:00:00,G08,DD,CD
BBA00000000042425,2021-08-17 23:01:00,F39,TX,CD
BBA00000000055588,2021-08-17 23:01:00,G38,DD,CD
BBA00000000042426,2021-08-17 23:02:00,G28,TX,CD
BBA00000000055589,2021-08-17 23:02:00,G08,DD,XA
BBA00000000042427,2021-08-17 23:03:00,F49,TX,CD
BBA00000000055590,2021-08-17 23:03:00,G08,DD,ZZ
BBA00000000042428,2021-08-17 23:04:00,F39,TX,CD
BBA00000000055591,2021-08-17 23:04:00,G38,DD,CD
BBA00000000042429,2021-08-17 23:05:00,G20,TX,ZZ
BBA00000000055592,2021-08-17 23:05:00,G38,DD,CD
